size_bytes,size_kb,size_mb,elements,cycles_per_iteration
113664,111,0.108398,28416,1.55409
114688,112,0.109375,28672,1.6122
115712,113,0.110352,28928,1.61428
116736,114,0.111328,29184,1.5294
117760,115,0.112305,29440,1.52779
118784,116,0.113281,29696,1.58267
119808,117,0.114258,29952,1.52895
120832,118,0.115234,30208,1.5288
121856,119,0.116211,30464,1.53148
122880,120,0.117188,30720,1.53132
123904,121,0.118164,30976,1.52838
124928,122,0.119141,31232,1.54338
125952,123,0.120117,31488,1.53084
126976,124,0.121094,31744,1.53068
128000,125,0.12207,32000,1.53994
129024,126,0.123047,32256,1.52905
130048,127,0.124023,32512,1.53949
131072,128,0.125,32768,1.53009
132096,129,0.125977,33024,1.54036
133120,130,0.126953,33280,1.54144
134144,131,0.12793,33536,1.53223
135168,132,0.128906,33792,1.57662
136192,133,0.129883,34048,1.57865
137216,134,0.130859,34304,1.53679
138240,135,0.131836,34560,1.53287
139264,136,0.132812,34816,1.54754
140288,137,0.133789,35072,1.53134
141312,138,0.134766,35328,1.53119
142336,139,0.135742,35584,1.54797
143360,140,0.136719,35840,1.53451
144384,141,0.137695,36096,1.5689
145408,142,0.138672,36352,1.53538
146432,143,0.139648,36608,1.53521
147456,144,0.140625,36864,1.53621
148480,145,0.141602,37120,1.53257
149504,146,0.142578,37376,1.53243
150528,147,0.143555,37632,3.17655
151552,148,0.144531,37888,1.58662
152576,149,0.145508,38144,1.5399
153600,150,0.146484,38400,1.58003
154624,151,0.147461,38656,1.58069
155648,152,0.148438,38912,1.58355
156672,153,0.149414,39168,1.57869
157696,154,0.150391,39424,1.56298
158720,155,0.151367,39680,1.55615
159744,156,0.152344,39936,1.54294
160768,157,0.15332,40192,1.54061
161792,158,0.154297,40448,1.55424
162816,159,0.155273,40704,1.57933
163840,160,0.15625,40960,1.56946
164864,161,0.157227,41216,1.58266
165888,162,0.158203,41472,1.53868
166912,163,0.15918,41728,1.54985
167936,164,0.160156,41984,1.53835
168960,165,0.161133,42240,1.53819
169984,166,0.162109,42496,5.21816
171008,167,0.163086,42752,1.55497
172032,168,0.164062,43008,1.54771
173056,169,0.165039,43264,1.5793
174080,170,0.166016,43520,1.53938
175104,171,0.166992,43776,1.58146
176128,172,0.167969,44032,1.53906
177152,173,0.168945,44288,1.53793
178176,174,0.169922,44544,1.54744
179200,175,0.170898,44800,1.54723
180224,176,0.171875,45056,1.55085
181248,177,0.172852,45312,1.58005
182272,178,0.173828,45568,1.55418
183296,179,0.174805,45824,1.55113
184320,180,0.175781,46080,1.54345
185344,181,0.176758,46336,1.5377
186368,182,0.177734,46592,1.53848
187392,183,0.178711,46848,1.54568
188416,184,0.179688,47104,1.55645
189440,185,0.180664,47360,1.54804
190464,186,0.181641,47616,1.54152
191488,187,0.182617,47872,1.54495
192512,188,0.183594,48128,1.54924
193536,189,0.18457,48384,1.5526
194560,190,0.185547,48640,1.55504
195584,191,0.186523,48896,1.54162
196608,192,0.1875,49152,1.54759
197632,193,0.188477,49408,1.54566
198656,194,0.189453,49664,1.54289
199680,195,0.19043,49920,1.53498
200704,196,0.191406,50176,1.53914
201728,197,0.192383,50432,1.539
